student_id,type_name,day,hour,minute,day_of_week,duration,is_weekend,is_morning,is_afternoon,is_evening,is_peak,minutes_since_midnight,duration_category,is_early_morning,is_peak_or_weekend,daily_activity_count
27,Individual Assignment,Friday,23,43,5,14.0,0,0,0,0,0,1423,medium,0,0,3
28,Individual Assignment,Thursday,21,34,4,17.0,0,0,0,1,1,1294,medium,0,1,1
28,Individual Assignment,Thursday,21,30,4,16.0,0,0,0,1,1,1290,medium,0,1,2
28,Individual Assignment,Thursday,21,32,4,29.0,0,0,0,1,1,1292,medium,0,1,3
28,Individual Assignment,Sunday,7,17,7,15.0,1,1,0,0,0,437,medium,0,1,1
28,Group Assignment,Wednesday,6,34,3,22.0,0,1,0,0,0,394,medium,0,0,1
28,Group Assignment,Wednesday,6,26,3,10.0,0,1,0,0,0,386,short,0,0,2
28,Quiz,Monday,15,30,1,30.0,0,0,1,0,0,930,medium,0,0,1
28,Forum,Saturday,20,33,6,8.0,1,0,0,1,1,1233,short,0,1,1
28,Forum,Saturday,20,41,6,27.0,1,0,0,1,1,1241,medium,0,1,2
28,Forum,Saturday,20,40,6,9.0,1,0,0,1,1,1240,short,0,1,3
28,Group Assignment,Monday,23,4,1,15.0,0,0,0,0,0,1384,medium,0,0,2
28,Group Assignment,Monday,23,3,1,8.0,0,0,0,0,0,1383,short,0,0,3
28,Group Assignment,Monday,23,8,1,17.0,0,0,0,0,0,1388,medium,0,0,4
28,Group Assignment,Monday,15,36,1,9.0,0,0,1,0,0,936,short,0,0,1
28,Forum,Sunday,11,23,7,19.0,1,1,0,0,0,683,medium,0,1,1
28,Individual Assignment,Wednesday,5,36,3,7.0,0,0,0,0,0,336,short,1,0,1
28,Individual Assignment,Wednesday,5,30,3,5.0,0,0,0,0,0,330,short,1,0,2
28,Group Assignment,Sunday,2,34,7,15.0,1,0,0,0,0,154,medium,1,1,2
28,Group Assignment,Sunday,2,33,7,12.0,1,0,0,0,0,153,medium,1,1,3
28,Group Assignment,Sunday,2,39,7,12.0,1,0,0,0,0,159,medium,1,1,4
28,Forum,Friday,16,1,5,11.0,0,0,1,0,0,961,medium,0,0,1
28,Forum,Friday,16,5,5,21.0,0,0,1,0,0,965,medium,0,0,2
28,Individual Assignment,Tuesday,0,46,2,10.0,0,0,0,0,0,46,short,1,0,1
28,Individual Assignment,Tuesday,0,49,2,30.0,0,0,0,0,0,49,medium,1,0,2
28,Individual Assignment,Tuesday,0,50,2,8.0,0,0,0,0,0,50,short,1,0,3
28,Group Assignment,Thursday,19,12,4,27.0,0,0,0,1,1,1152,medium,0,1,4
28,Group Assignment,Thursday,19,7,4,9.0,0,0,0,1,1,1147,short,0,1,5
28,Group Assignment,Friday,18,53,5,26.0,0,0,0,1,0,1133,medium,0,0,1
28,Individual Assignment,Friday,23,38,5,19.0,0,0,0,0,0,1418,medium,0,0,1
28,Individual Assignment,Friday,23,48,5,23.0,0,0,0,0,0,1428,medium,0,0,2
30,Individual Assignment,Thursday,21,31,4,6.0,0,0,0,1,1,1291,short,0,1,1
30,Individual Assignment,Thursday,21,25,4,30.0,0,0,0,1,1,1285,medium,0,1,2
30,Individual Assignment,Sunday,7,15,7,13.0,1,1,0,0,0,435,medium,0,1,1
30,Individual Assignment,Sunday,7,25,7,7.0,1,1,0,0,0,445,short,0,1,2
30,Individual Assignment,Sunday,7,24,7,23.0,1,1,0,0,0,444,medium,0,1,3
30,Group Assignment,Wednesday,6,25,3,28.0,0,1,0,0,0,385,medium,0,0,1
30,Quiz,Monday,15,32,1,9.0,0,0,1,0,0,932,short,0,0,1
30,Quiz,Monday,15,30,1,8.0,0,0,1,0,0,930,short,0,0,2
30,Forum,Saturday,20,32,6,9.0,1,0,0,1,1,1232,short,0,1,1
30,Forum,Saturday,20,36,6,14.0,1,0,0,1,1,1236,medium,0,1,2
30,Group Assignment,Monday,23,2,1,25.0,0,0,0,0,0,1382,medium,0,0,3
30,Group Assignment,Monday,23,4,1,19.0,0,0,0,0,0,1384,medium,0,0,4
30,Group Assignment,Monday,23,9,1,6.0,0,0,0,0,0,1389,short,0,0,5
30,Group Assignment,Monday,15,37,1,8.0,0,0,1,0,0,937,short,0,0,1
30,Group Assignment,Monday,15,38,1,23.0,0,0,1,0,0,938,medium,0,0,2
30,Forum,Sunday,11,24,7,19.0,1,1,0,0,0,684,medium,0,1,1
30,Forum,Sunday,11,33,7,25.0,1,1,0,0,0,693,medium,0,1,2
30,Individual Assignment,Wednesday,5,40,3,17.0,0,0,0,0,0,340,medium,1,0,1
30,Individual Assignment,Wednesday,5,30,3,5.0,0,0,0,0,0,330,short,1,0,2
30,Group Assignment,Sunday,2,33,7,6.0,1,0,0,0,0,153,short,1,1,4
30,Group Assignment,Sunday,2,38,7,29.0,1,0,0,0,0,158,medium,1,1,5
30,Forum,Friday,16,0,5,19.0,0,0,1,0,0,960,medium,0,0,1
30,Forum,Friday,16,9,5,18.0,0,0,1,0,0,969,medium,0,0,2
30,Forum,Friday,16,7,5,20.0,0,0,1,0,0,967,medium,0,0,3
30,Individual Assignment,Tuesday,0,50,2,30.0,0,0,0,0,0,50,medium,1,0,1
30,Group Assignment,Thursday,19,8,4,9.0,0,0,0,1,1,1148,short,0,1,3
30,Group Assignment,Friday,18,55,5,13.0,0,0,0,1,0,1135,medium,0,0,1
30,Group Assignment,Friday,18,53,5,6.0,0,0,0,1,0,1133,short,0,0,2
30,Individual Assignment,Friday,23,46,5,12.0,0,0,0,0,0,1426,medium,0,0,1
30,Individual Assignment,Friday,23,43,5,16.0,0,0,0,0,0,1423,medium,0,0,2
31,Individual Assignment,Thursday,21,30,4,7.0,0,0,0,1,1,1290,short,0,1,1
31,Individual Assignment,Sunday,7,25,7,29.0,1,1,0,0,0,445,medium,0,1,1
31,Group Assignment,Wednesday,6,26,3,10.0,0,1,0,0,0,386,short,0,0,1
31,Group Assignment,Wednesday,6,27,3,29.0,0,1,0,0,0,387,medium,0,0,2
31,Group Assignment,Wednesday,6,32,3,29.0,0,1,0,0,0,392,medium,0,0,3
31,Quiz,Monday,15,29,1,29.0,0,0,1,0,0,929,medium,0,0,1
31,Quiz,Monday,15,36,1,28.0,0,0,1,0,0,936,medium,0,0,2
31,Quiz,Monday,15,35,1,24.0,0,0,1,0,0,935,medium,0,0,3
31,Forum,Saturday,20,33,6,26.0,1,0,0,1,1,1233,medium,0,1,1
31,Forum,Saturday,20,40,6,27.0,1,0,0,1,1,1240,medium,0,1,2
31,Group Assignment,Monday,23,3,1,14.0,0,0,0,0,0,1383,medium,0,0,4
31,Group Assignment,Monday,15,34,1,26.0,0,0,1,0,0,934,medium,0,0,1
31,Group Assignment,Monday,15,39,1,16.0,0,0,1,0,0,939,medium,0,0,2
31,Forum,Sunday,11,24,7,20.0,1,1,0,0,0,684,medium,0,1,1
31,Forum,Sunday,11,30,7,30.0,1,1,0,0,0,690,medium,0,1,2
31,Forum,Sunday,11,23,7,23.0,1,1,0,0,0,683,medium,0,1,3
31,Individual Assignment,Wednesday,5,38,3,25.0,0,0,0,0,0,338,medium,1,0,1
31,Group Assignment,Sunday,2,39,7,5.0,1,0,0,0,0,159,short,1,1,2
31,Group Assignment,Sunday,2,30,7,29.0,1,0,0,0,0,150,medium,1,1,3
31,Forum,Friday,16,2,5,23.0,0,0,1,0,0,962,medium,0,0,1
31,Individual Assignment,Tuesday,0,42,2,11.0,0,0,0,0,0,42,medium,1,0,1
31,Individual Assignment,Tuesday,0,52,2,13.0,0,0,0,0,0,52,medium,1,0,2
31,Group Assignment,Thursday,19,9,4,22.0,0,0,0,1,1,1149,medium,0,1,2
31,Group Assignment,Thursday,19,12,4,21.0,0,0,0,1,1,1152,medium,0,1,3
31,Group Assignment,Friday,18,47,5,27.0,0,0,0,1,0,1127,medium,0,0,1
31,Individual Assignment,Friday,23,45,5,19.0,0,0,0,0,0,1425,medium,0,0,1
31,Individual Assignment,Friday,23,41,5,17.0,0,0,0,0,0,1421,medium,0,0,2
32,Individual Assignment,Thursday,21,31,4,24.0,0,0,0,1,1,1291,medium,0,1,1
32,Individual Assignment,Thursday,21,28,4,29.0,0,0,0,1,1,1288,medium,0,1,2
32,Individual Assignment,Sunday,7,19,7,8.0,1,1,0,0,0,439,short,0,1,1
32,Individual Assignment,Sunday,7,24,7,28.0,1,1,0,0,0,444,medium,0,1,2
32,Group Assignment,Wednesday,6,26,3,14.0,0,1,0,0,0,386,medium,0,0,1
32,Group Assignment,Wednesday,6,35,3,17.0,0,1,0,0,0,395,medium,0,0,2
32,Group Assignment,Wednesday,6,31,3,16.0,0,1,0,0,0,391,medium,0,0,3
32,Quiz,Monday,15,29,1,27.0,0,0,1,0,0,929,medium,0,0,1
32,Forum,Saturday,20,38,6,27.0,1,0,0,1,1,1238,medium,0,1,1
32,Forum,Saturday,20,33,6,17.0,1,0,0,1,1,1233,medium,0,1,2
32,Group Assignment,Monday,23,4,1,15.0,0,0,0,0,0,1384,medium,0,0,2
32,Group Assignment,Monday,23,10,1,30.0,0,0,0,0,0,1390,medium,0,0,3
32,Group Assignment,Monday,15,37,1,9.0,0,0,1,0,0,937,short,0,0,1
32,Group Assignment,Monday,15,40,1,21.0,0,0,1,0,0,940,medium,0,0,2
32,Forum,Sunday,11,27,7,22.0,1,1,0,0,0,687,medium,0,1,1
32,Forum,Sunday,11,33,7,16.0,1,1,0,0,0,693,medium,0,1,2
32,Individual Assignment,Wednesday,5,32,3,29.0,0,0,0,0,0,332,medium,1,0,1
32,Group Assignment,Sunday,2,31,7,21.0,1,0,0,0,0,151,medium,1,1,3
32,Group Assignment,Sunday,2,39,7,29.0,1,0,0,0,0,159,medium,1,1,4
32,Forum,Friday,16,1,5,29.0,0,0,1,0,0,961,medium,0,0,1
32,Individual Assignment,Tuesday,0,45,2,11.0,0,0,0,0,0,45,medium,1,0,1
32,Individual Assignment,Tuesday,0,51,2,7.0,0,0,0,0,0,51,short,1,0,2
32,Group Assignment,Thursday,19,7,4,26.0,0,0,0,1,1,1147,medium,0,1,3
32,Group Assignment,Thursday,19,4,4,28.0,0,0,0,1,1,1144,medium,0,1,4
32,Group Assignment,Friday,18,52,5,5.0,0,0,0,1,0,1132,short,0,0,1
32,Group Assignment,Friday,18,51,5,21.0,0,0,0,1,0,1131,medium,0,0,2
32,Individual Assignment,Friday,23,44,5,29.0,0,0,0,0,0,1424,medium,0,0,1
32,Individual Assignment,Friday,23,39,5,12.0,0,0,0,0,0,1419,medium,0,0,2
32,Individual Assignment,Friday,23,40,5,14.0,0,0,0,0,0,1420,medium,0,0,3
33,Individual Assignment,Thursday,21,26,4,29.0,0,0,0,1,1,1286,medium,0,1,1
33,Individual Assignment,Thursday,21,32,4,9.0,0,0,0,1,1,1292,short,0,1,2
33,Individual Assignment,Thursday,21,29,4,28.0,0,0,0,1,1,1289,medium,0,1,3
33,Individual Assignment,Sunday,7,15,7,15.0,1,1,0,0,0,435,medium,0,1,1
33,Individual Assignment,Sunday,7,19,7,29.0,1,1,0,0,0,439,medium,0,1,2
33,Group Assignment,Wednesday,6,28,3,18.0,0,1,0,0,0,388,medium,0,0,1
33,Quiz,Monday,15,29,1,15.0,0,0,1,0,0,929,medium,0,0,1
33,Quiz,Monday,15,30,1,8.0,0,0,1,0,0,930,short,0,0,2
33,Forum,Saturday,20,33,6,30.0,1,0,0,1,1,1233,medium,0,1,1
33,Forum,Saturday,20,36,6,18.0,1,0,0,1,1,1236,medium,0,1,2
33,Forum,Saturday,20,37,6,10.0,1,0,0,1,1,1237,short,0,1,3
33,Group Assignment,Monday,23,2,1,14.0,0,0,0,0,0,1382,medium,0,0,3
33,Group Assignment,Monday,15,35,1,24.0,0,0,1,0,0,935,medium,0,0,1
33,Forum,Sunday,11,23,7,11.0,1,1,0,0,0,683,medium,0,1,1
33,Individual Assignment,Wednesday,5,33,3,7.0,0,0,0,0,0,333,short,1,0,1
33,Group Assignment,Sunday,2,33,7,30.0,1,0,0,0,0,153,medium,1,1,3
33,Group Assignment,Sunday,2,32,7,25.0,1,0,0,0,0,152,medium,1,1,4
33,Group Assignment,Sunday,2,29,7,7.0,1,0,0,0,0,149,short,1,1,5
33,Forum,Friday,16,8,5,30.0,0,0,1,0,0,968,medium,0,0,1
33,Individual Assignment,Tuesday,0,48,2,13.0,0,0,0,0,0,48,medium,1,0,1
33,Group Assignment,Thursday,19,7,4,19.0,0,0,0,1,1,1147,medium,0,1,4
33,Group Assignment,Thursday,19,6,4,10.0,0,0,0,1,1,1146,short,0,1,5
33,Group Assignment,Thursday,19,9,4,11.0,0,0,0,1,1,1149,medium,0,1,6
33,Group Assignment,Friday,18,55,5,22.0,0,0,0,1,0,1135,medium,0,0,1
33,Group Assignment,Friday,18,50,5,23.0,0,0,0,1,0,1130,medium,0,0,2
33,Individual Assignment,Friday,23,45,5,18.0,0,0,0,0,0,1425,medium,0,0,1
34,Individual Assignment,Thursday,21,30,4,12.0,0,0,0,1,1,1290,medium,0,1,1
34,Individual Assignment,Thursday,21,25,4,8.0,0,0,0,1,1,1285,short,0,1,2
34,Individual Assignment,Thursday,21,32,4,14.0,0,0,0,1,1,1292,medium,0,1,3
34,Individual Assignment,Sunday,7,17,7,6.0,1,1,0,0,0,437,short,0,1,1
34,Individual Assignment,Sunday,7,23,7,29.0,1,1,0,0,0,443,medium,0,1,2
34,Group Assignment,Wednesday,6,32,3,25.0,0,1,0,0,0,392,medium,0,0,1
34,Group Assignment,Wednesday,6,26,3,14.0,0,1,0,0,0,386,medium,0,0,2
34,Group Assignment,Wednesday,6,25,3,7.0,0,1,0,0,0,385,short,0,0,3
34,Quiz,Monday,15,27,1,26.0,0,0,1,0,0,927,medium,0,0,1
34,Quiz,Monday,15,28,1,28.0,0,0,1,0,0,928,medium,0,0,2
34,Forum,Saturday,20,36,6,8.0,1,0,0,1,1,1236,short,0,1,1
34,Forum,Saturday,20,41,6,24.0,1,0,0,1,1,1241,medium,0,1,2
34,Group Assignment,Monday,23,0,1,26.0,0,0,0,0,0,1380,medium,0,0,3
34,Group Assignment,Monday,23,9,1,7.0,0,0,0,0,0,1389,short,0,0,4
34,Group Assignment,Monday,23,6,1,21.0,0,0,0,0,0,1386,medium,0,0,5
34,Group Assignment,Monday,15,31,1,26.0,0,0,1,0,0,931,medium,0,0,1
34,Group Assignment,Monday,15,37,1,12.0,0,0,1,0,0,937,medium,0,0,2
34,Forum,Sunday,11,26,7,30.0,1,1,0,0,0,686,medium,0,1,1
34,Forum,Sunday,11,23,7,5.0,1,1,0,0,0,683,short,0,1,2
34,Forum,Sunday,11,33,7,13.0,1,1,0,0,0,693,medium,0,1,3
34,Individual Assignment,Wednesday,5,36,3,24.0,0,0,0,0,0,336,medium,1,0,1
34,Group Assignment,Sunday,2,37,7,13.0,1,0,0,0,0,157,medium,1,1,3
34,Group Assignment,Sunday,2,30,7,26.0,1,0,0,0,0,150,medium,1,1,4
34,Forum,Friday,16,7,5,28.0,0,0,1,0,0,967,medium,0,0,1
34,Forum,Friday,16,2,5,28.0,0,0,1,0,0,962,medium,0,0,2
34,Individual Assignment,Tuesday,0,45,2,12.0,0,0,0,0,0,45,medium,1,0,1
34,Individual Assignment,Tuesday,0,47,2,25.0,0,0,0,0,0,47,medium,1,0,2
34,Individual Assignment,Tuesday,0,50,2,24.0,0,0,0,0,0,50,medium,1,0,3
34,Group Assignment,Thursday,19,7,4,23.0,0,0,0,1,1,1147,medium,0,1,4
34,Group Assignment,Thursday,19,9,4,22.0,0,0,0,1,1,1149,medium,0,1,5
34,Group Assignment,Friday,18,49,5,25.0,0,0,0,1,0,1129,medium,0,0,1
34,Group Assignment,Friday,18,45,5,17.0,0,0,0,1,0,1125,medium,0,0,2
34,Individual Assignment,Friday,23,46,5,9.0,0,0,0,0,0,1426,short,0,0,1
35,Individual Assignment,Thursday,21,28,4,27.0,0,0,0,1,1,1288,medium,0,1,1
35,Individual Assignment,Thursday,21,26,4,15.0,0,0,0,1,1,1286,medium,0,1,2
35,Individual Assignment,Sunday,7,19,7,22.0,1,1,0,0,0,439,medium,0,1,1
35,Individual Assignment,Sunday,7,23,7,27.0,1,1,0,0,0,443,medium,0,1,2
35,Group Assignment,Wednesday,6,35,3,21.0,0,1,0,0,0,395,medium,0,0,1
35,Quiz,Monday,15,29,1,8.0,0,0,1,0,0,929,short,0,0,1
35,Quiz,Monday,15,33,1,24.0,0,0,1,0,0,933,medium,0,0,2
35,Forum,Saturday,20,38,6,8.0,1,0,0,1,1,1238,short,0,1,1
35,Forum,Saturday,20,31,6,13.0,1,0,0,1,1,1231,medium,0,1,2
35,Forum,Saturday,20,37,6,14.0,1,0,0,1,1,1237,medium,0,1,3
35,Group Assignment,Monday,23,5,1,20.0,0,0,0,0,0,1385,medium,0,0,3
35,Group Assignment,Monday,23,6,1,11.0,0,0,0,0,0,1386,medium,0,0,4
35,Group Assignment,Monday,23,10,1,21.0,0,0,0,0,0,1390,medium,0,0,5
35,Group Assignment,Monday,15,36,1,15.0,0,0,1,0,0,936,medium,0,0,1
35,Forum,Sunday,11,26,7,10.0,1,1,0,0,0,686,short,0,1,1
35,Forum,Sunday,11,24,7,29.0,1,1,0,0,0,684,medium,0,1,2
35,Individual Assignment,Wednesday,5,36,3,22.0,0,0,0,0,0,336,medium,1,0,1
35,Individual Assignment,Wednesday,5,39,3,11.0,0,0,0,0,0,339,medium,1,0,2
35,Group Assignment,Sunday,2,33,7,22.0,1,0,0,0,0,153,medium,1,1,3
35,Forum,Friday,16,7,5,24.0,0,0,1,0,0,967,medium,0,0,1
35,Individual Assignment,Tuesday,0,48,2,8.0,0,0,0,0,0,48,short,1,0,1
35,Group Assignment,Thursday,19,13,4,26.0,0,0,0,1,1,1153,medium,0,1,3
35,Group Assignment,Thursday,19,3,4,23.0,0,0,0,1,1,1143,medium,0,1,4
35,Group Assignment,Friday,18,47,5,25.0,0,0,0,1,0,1127,medium,0,0,1
35,Individual Assignment,Friday,23,41,5,30.0,0,0,0,0,0,1421,medium,0,0,1
35,Individual Assignment,Friday,23,43,5,24.0,0,0,0,0,0,1423,medium,0,0,2
36,Individual Assignment,Thursday,21,29,4,7.0,0,0,0,1,1,1289,short,0,1,1
36,Individual Assignment,Thursday,21,32,4,11.0,0,0,0,1,1,1292,medium,0,1,2
36,Individual Assignment,Sunday,7,25,7,20.0,1,1,0,0,0,445,medium,0,1,1
36,Group Assignment,Wednesday,6,26,3,28.0,0,1,0,0,0,386,medium,0,0,1
36,Group Assignment,Wednesday,6,29,3,16.0,0,1,0,0,0,389,medium,0,0,2
36,Quiz,Monday,15,31,1,7.0,0,0,1,0,0,931,short,0,0,1
36,Quiz,Monday,15,28,1,10.0,0,0,1,0,0,928,short,0,0,2
36,Forum,Saturday,20,39,6,26.0,1,0,0,1,1,1239,medium,0,1,1
36,Forum,Saturday,20,32,6,30.0,1,0,0,1,1,1232,medium,0,1,2
36,Group Assignment,Monday,23,7,1,8.0,0,0,0,0,0,1387,short,0,0,3
36,Group Assignment,Monday,23,9,1,5.0,0,0,0,0,0,1389,short,0,0,4
36,Group Assignment,Monday,15,33,1,5.0,0,0,1,0,0,933,short,0,0,1
36,Group Assignment,Monday,15,32,1,29.0,0,0,1,0,0,932,medium,0,0,2
36,Group Assignment,Monday,15,36,1,8.0,0,0,1,0,0,936,short,0,0,3
36,Forum,Sunday,11,26,7,21.0,1,1,0,0,0,686,medium,0,1,1
36,Forum,Sunday,11,28,7,26.0,1,1,0,0,0,688,medium,0,1,2
36,Individual Assignment,Wednesday,5,38,3,14.0,0,0,0,0,0,338,medium,1,0,1
36,Group Assignment,Sunday,2,38,7,19.0,1,0,0,0,0,158,medium,1,1,2
36,Group Assignment,Sunday,2,36,7,22.0,1,0,0,0,0,156,medium,1,1,3
36,Forum,Friday,16,8,5,24.0,0,0,1,0,0,968,medium,0,0,1
36,Forum,Friday,16,0,5,21.0,0,0,1,0,0,960,medium,0,0,2
36,Individual Assignment,Tuesday,0,47,2,29.0,0,0,0,0,0,47,medium,1,0,1
36,Group Assignment,Thursday,19,7,4,21.0,0,0,0,1,1,1147,medium,0,1,3
36,Group Assignment,Thursday,19,10,4,16.0,0,0,0,1,1,1150,medium,0,1,4
36,Group Assignment,Friday,18,47,5,19.0,0,0,0,1,0,1127,medium,0,0,1
36,Group Assignment,Friday,18,52,5,10.0,0,0,0,1,0,1132,short,0,0,2
36,Individual Assignment,Friday,23,43,5,23.0,0,0,0,0,0,1423,medium,0,0,1
37,Individual Assignment,Thursday,21,26,4,18.0,0,0,0,1,1,1286,medium,0,1,1
37,Individual Assignment,Thursday,21,25,4,10.0,0,0,0,1,1,1285,short,0,1,2
37,Individual Assignment,Thursday,21,27,4,17.0,0,0,0,1,1,1287,medium,0,1,3
37,Individual Assignment,Sunday,7,18,7,25.0,1,1,0,0,0,438,medium,0,1,1
37,Individual Assignment,Sunday,7,24,7,30.0,1,1,0,0,0,444,medium,0,1,2
37,Group Assignment,Wednesday,6,25,3,16.0,0,1,0,0,0,385,medium,0,0,1
37,Group Assignment,Wednesday,6,30,3,17.0,0,1,0,0,0,390,medium,0,0,2
37,Group Assignment,Wednesday,6,26,3,11.0,0,1,0,0,0,386,medium,0,0,3
37,Quiz,Monday,15,28,1,18.0,0,0,1,0,0,928,medium,0,0,1
37,Forum,Saturday,20,35,6,21.0,1,0,0,1,1,1235,medium,0,1,1
37,Group Assignment,Monday,23,9,1,24.0,0,0,0,0,0,1389,medium,0,0,2
37,Group Assignment,Monday,15,38,1,13.0,0,0,1,0,0,938,medium,0,0,1
37,Forum,Sunday,11,28,7,18.0,1,1,0,0,0,688,medium,0,1,1
37,Individual Assignment,Wednesday,5,35,3,11.0,0,0,0,0,0,335,medium,1,0,1
37,Individual Assignment,Wednesday,5,31,3,17.0,0,0,0,0,0,331,medium,1,0,2
37,Group Assignment,Sunday,2,31,7,10.0,1,0,0,0,0,151,short,1,1,3
37,Forum,Friday,16,6,5,8.0,0,0,1,0,0,966,short,0,0,1
37,Forum,Friday,16,9,5,30.0,0,0,1,0,0,969,medium,0,0,2
37,Individual Assignment,Tuesday,0,51,2,11.0,0,0,0,0,0,51,medium,1,0,1
37,Group Assignment,Thursday,19,8,4,17.0,0,0,0,1,1,1148,medium,0,1,4
37,Group Assignment,Thursday,19,7,4,16.0,0,0,0,1,1,1147,medium,0,1,5
37,Group Assignment,Friday,18,51,5,8.0,0,0,0,1,0,1131,short,0,0,1
37,Group Assignment,Friday,18,46,5,11.0,0,0,0,1,0,1126,medium,0,0,2
37,Individual Assignment,Friday,23,45,5,16.0,0,0,0,0,0,1425,medium,0,0,1
37,Individual Assignment,Friday,23,46,5,7.0,0,0,0,0,0,1426,short,0,0,2
37,Individual Assignment,Friday,23,41,5,17.0,0,0,0,0,0,1421,medium,0,0,3
38,Individual Assignment,Thursday,21,32,4,16.0,0,0,0,1,1,1292,medium,0,1,1
38,Individual Assignment,Sunday,7,23,7,18.0,1,1,0,0,0,443,medium,0,1,1
38,Individual Assignment,Sunday,7,21,7,28.0,1,1,0,0,0,441,medium,0,1,2
38,Group Assignment,Wednesday,6,26,3,6.0,0,1,0,0,0,386,short,0,0,1
38,Group Assignment,Wednesday,6,27,3,24.0,0,1,0,0,0,387,medium,0,0,2
38,Quiz,Monday,15,34,1,20.0,0,0,1,0,0,934,medium,0,0,1
38,Forum,Saturday,20,39,6,6.0,1,0,0,1,1,1239,short,0,1,1
38,Forum,Saturday,20,36,6,26.0,1,0,0,1,1,1236,medium,0,1,2
38,Group Assignment,Monday,23,3,1,20.0,0,0,0,0,0,1383,medium,0,0,2
38,Group Assignment,Monday,23,0,1,10.0,0,0,0,0,0,1380,short,0,0,3
38,Group Assignment,Monday,15,38,1,23.0,0,0,1,0,0,938,medium,0,0,1
38,Group Assignment,Monday,15,40,1,10.0,0,0,1,0,0,940,short,0,0,2
38,Forum,Sunday,11,29,7,29.0,1,1,0,0,0,689,medium,0,1,1
38,Forum,Sunday,11,26,7,11.0,1,1,0,0,0,686,medium,0,1,2
38,Individual Assignment,Wednesday,5,30,3,25.0,0,0,0,0,0,330,medium,1,0,1
38,Individual Assignment,Wednesday,5,40,3,16.0,0,0,0,0,0,340,medium,1,0,2
38,Individual Assignment,Wednesday,5,38,3,18.0,0,0,0,0,0,338,medium,1,0,3
38,Group Assignment,Sunday,2,34,7,19.0,1,0,0,0,0,154,medium,1,1,3
38,Group Assignment,Sunday,2,35,7,28.0,1,0,0,0,0,155,medium,1,1,4
38,Group Assignment,Sunday,2,29,7,28.0,1,0,0,0,0,149,medium,1,1,5
38,Forum,Friday,16,10,5,27.0,0,0,1,0,0,970,medium,0,0,1
38,Forum,Friday,16,3,5,7.0,0,0,1,0,0,963,short,0,0,2
38,Individual Assignment,Tuesday,0,44,2,21.0,0,0,0,0,0,44,medium,1,0,1
38,Individual Assignment,Tuesday,0,45,2,22.0,0,0,0,0,0,45,medium,1,0,2
38,Group Assignment,Thursday,19,3,4,11.0,0,0,0,1,1,1143,medium,0,1,2
38,Group Assignment,Thursday,19,6,4,5.0,0,0,0,1,1,1146,short,0,1,3
38,Group Assignment,Thursday,19,7,4,29.0,0,0,0,1,1,1147,medium,0,1,4
38,Group Assignment,Friday,18,51,5,5.0,0,0,0,1,0,1131,short,0,0,1
38,Group Assignment,Friday,18,50,5,22.0,0,0,0,1,0,1130,medium,0,0,2
38,Individual Assignment,Friday,23,48,5,8.0,0,0,0,0,0,1428,short,0,0,1
39,Individual Assignment,Thursday,21,31,4,22.0,0,0,0,1,1,1291,medium,0,1,1
39,Individual Assignment,Thursday,21,24,4,8.0,0,0,0,1,1,1284,short,0,1,2
39,Individual Assignment,Sunday,7,18,7,19.0,1,1,0,0,0,438,medium,0,1,1
39,Group Assignment,Wednesday,6,34,3,9.0,0,1,0,0,0,394,short,0,0,1
39,Group Assignment,Wednesday,6,31,3,27.0,0,1,0,0,0,391,medium,0,0,2
39,Group Assignment,Wednesday,6,25,3,11.0,0,1,0,0,0,385,medium,0,0,3
39,Quiz,Monday,15,36,1,6.0,0,0,1,0,0,936,short,0,0,1
39,Quiz,Monday,15,35,1,18.0,0,0,1,0,0,935,medium,0,0,2
39,Forum,Saturday,20,35,6,29.0,1,0,0,1,1,1235,medium,0,1,1
39,Forum,Saturday,20,34,6,15.0,1,0,0,1,1,1234,medium,0,1,2
39,Forum,Saturday,20,41,6,18.0,1,0,0,1,1,1241,medium,0,1,3
39,Group Assignment,Monday,23,9,1,25.0,0,0,0,0,0,1389,medium,0,0,3
39,Group Assignment,Monday,23,6,1,7.0,0,0,0,0,0,1386,short,0,0,4
39,Group Assignment,Monday,23,1,1,25.0,0,0,0,0,0,1381,medium,0,0,5
39,Group Assignment,Monday,15,39,1,12.0,0,0,1,0,0,939,medium,0,0,1
39,Group Assignment,Monday,15,36,1,14.0,0,0,1,0,0,936,medium,0,0,2
39,Group Assignment,Monday,15,34,1,11.0,0,0,1,0,0,934,medium,0,0,3
39,Forum,Sunday,11,31,7,8.0,1,1,0,0,0,691,short,0,1,1
39,Forum,Sunday,11,26,7,5.0,1,1,0,0,0,686,short,0,1,2
39,Forum,Sunday,11,24,7,13.0,1,1,0,0,0,684,medium,0,1,3
39,Individual Assignment,Wednesday,5,31,3,28.0,0,0,0,0,0,331,medium,1,0,1
39,Individual Assignment,Wednesday,5,34,3,30.0,0,0,0,0,0,334,medium,1,0,2
39,Group Assignment,Sunday,2,34,7,11.0,1,0,0,0,0,154,medium,1,1,2
39,Forum,Friday,16,1,5,13.0,0,0,1,0,0,961,medium,0,0,1
39,Forum,Friday,16,2,5,11.0,0,0,1,0,0,962,medium,0,0,2
39,Individual Assignment,Tuesday,0,47,2,30.0,0,0,0,0,0,47,medium,1,0,1
39,Individual Assignment,Tuesday,0,51,2,22.0,0,0,0,0,0,51,medium,1,0,2
